URL,Arquivo,Linha,Texto,Contexto
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2430,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2432,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2464,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2466,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2494,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2496,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2528,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2530,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2558,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2560,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2592,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2594,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2622,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2624,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2656,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2658,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2686,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2688,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2720,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2722,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2750,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2752,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2784,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2786,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2814,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",2816,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3054,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3056,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3084,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3086,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3118,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3120,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3148,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3150,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3220,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3222,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3458,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3460,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3488,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3490,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3522,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3524,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3552,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3554,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3586,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3588,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3616,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3618,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3650,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3652,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3680,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3682,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3714,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3716,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3744,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3746,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3778,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3780,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3808,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3810,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3842,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3844,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3872,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3874,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3906,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3908,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3936,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",3938,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4032,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4034,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4180,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4182,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4210,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4212,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4244,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4246,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4274,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4276,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4308,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4310,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4338,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4340,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4372,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4374,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4402,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4404,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4436,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4438,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4466,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4468,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4500,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4502,"https://tools.ietf.org/html/rfc4122","alor recebido da iniciadora.  Um UUID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
"https://tools.ietf.org/html/rfc4122","add/openfinance_markdown/_changelogs/Changelog - [SV] Pagamentos - v4.0.0-rc.2 - v3.0.0.md",4530,"https://tools.ietf.org/html/rfc4122","do - ""description""  Alteração  Um UID \[RFC4122\]([https://tools.ietf.org/html/rfc4122](https://tool"
